,Unique_ID,Similarity_Score),,,,
3049,3049,[[0.23822492]],,,,
3050,3050,[[0.3449435]],,,,
3051,3051,[[0.11352848]],,,,
3052,3052,[[0.1679399]],,,,
3053,3053,[[0.2429724]],,,,
3054,3054,[[0.35798848]],,,,
3055,3055,[[0.37220076]],,,,
3056,3056,[[0.7890871]],,,,
3057,3057,[[0.31329703]],,,,
3058,3058,[[0.10930793]],,,,
3059,3059,[[0.2985728]],,,,
3060,3060,[[0.40234363]],,,,
3061,3061,[[0.13810621]],,,,
3062,3062,[[0.36417025]],,,,
3063,3063,[[0.30031747]],,,,
3064,3064,[[0.22096016]],,,,
3065,3065,[[0.39223287]],,,,
3066,3066,[[0.18200116]],,,,
3067,3067,[[0.30421826]],,,,
3068,3068,[[0.2514736]],,,,
3069,3069,[[0.2562377]],,,,
3070,3070,[[0.30973592]],,,,
3071,3071,[[0.3151049]],,,,
3072,3072,[[0.33037034]],,,,
3073,3073,[[0.2837382]],,,,
3074,3074,[[0.27907357]],,,,
3075,3075,[[0.38892975]],,,,
3076,3076,[[0.31758565]],,,,
3077,3077,[[0.22261907]],,,,
3078,3078,[[0.36083883]],,,,
3079,3079,[[0.13152242]],,,,
3080,3080,[[0.25414217]],,,,
3081,3081,[[0.1837062]],,,,
3082,3082,[[0.2084277]],,,,
3083,3083,[[0.39886203]],,,,
3084,3084,[[0.29775447]],,,,
3085,3085,[[0.30629495]],,,,
3086,3086,[[0.2578556]],,,,
3087,3087,[[0.12290354]],,,,
3088,3088,[[0.29282945]],,,,
3089,3089,[[0.29750496]],,,,
3090,3090,[[0.1788562]],,,,
3091,3091,[[0.34951448]],,,,
3092,3092,[[0.26046568]],,,,
3093,3093,[[0.06712741]],,,,
3094,3094,[[0.37527037]],,,,
3095,3095,[[0.24313429]],,,,
3096,3096,[[0.27234384]],,,,
3097,3097,[[0.2964095]],,,,
3098,3098,[[0.37254]],,,,
3099,3099,[[0.17458487]],,,,
3100,3100,[[0.47311455]],,,,
3101,3101,[[0.24589774]],,,,
3102,3102,[[0.22988594]],,,,
3103,3103,[[0.31215894]],,,,
3104,3104,[[0.30494994]],,,,
3105,3105,[[0.32065678]],,,,
3106,3106,[[0.23171183]],,,,
3107,3107,[[0.18169679]],,,,
3108,3108,[[0.22537701]],,,,
3109,3109,[[0.2656845]],,,,
3110,3110,[[0.13188067]],,,,
3111,3111,[[0.226649]],,,,
3112,3112,[[0.23345059]],,,,
3113,3113,[[0.22853406]],,,,
3114,3114,[[0.42667037]],,,,
3115,3115,[[0.10382954]],,,,
3116,3116,[[0.24993032]],,,,
3117,3117,[[0.24160427]],,,,
3118,3118,[[0.3494236]],,,,
3119,3119,[[0.4399262]],,,,
3120,3120,[[0.22573382]],,,,
3121,3121,[[0.24632014]],,,,
3122,3122,[[0.21556474]],,,,
3123,3123,[[0.30763355]],,,,
3124,3124,[[0.13118018]],,,,
3125,3125,[[0.47010642]],,,,
3126,3126,[[0.39106655]],,,,
3127,3127,[[0.36524177]],,,,
3128,3128,[[0.08049843]],,,,
3129,3129,[[0.27465376]],,,,
3130,3130,[[0.3070032]],,,,
3131,3131,[[0.4794792]],,,,
3132,3132,[[0.3039137]],,,,
3133,3133,[[0.21769218]],,,,
3134,3134,[[0.3545087]],,,,
3135,3135,[[0.4304164]],,,,
3136,3136,[[0.28798196]],,,,
3137,3137,[[0.37173092]],,,,
3138,3138,[[0.25929272]],,,,
3139,3139,[[0.19888073]],,,,
3140,3140,[[0.2740867]],,,,
3141,3141,[[0.21436805]],,,,
3142,3142,[[0.35872638]],,,,
3143,3143,[[0.33602202]],,,,
3144,3144,[[0.32513323]],,,,
3145,3145,[[0.18764374]],,,,
3146,3146,[[0.31263578]],,,,
3147,3147,[[0.11862387]],,,,
3148,3148,[[0.16521224]],,,,
3149,3149,[[0.46767575]],,,,
3150,3150,[[0.36765015]],,,,
3151,3151,[[0.13771959]],,,,
3152,3152,[[0.39146364]],,,,
3153,3153,[[0.4616379]],,,,
3154,3154,[[0.18833321]],,,,
3155,3155,[[0.28171635]],,,,
3156,3156,[[0.28406614]],,,,
3157,3157,[[0.4247896]],,,,
3158,3158,[[0.29926583]],,,,
3159,3159,[[0.52538705]],,,,
3160,3160,[[0.50213367]],,,,
3161,3161,[[0.26578838]],,,,
3162,3162,[[0.1954524]],,,,
3163,3163,[[0.31439465]],,,,
3164,3164,[[0.20760119]],,,,
3165,3165,[[0.2162175]],,,,
3166,3166,[[0.16161558]],,,,
3167,3167,[[0.20624062]],,,,
3168,3168,[[0.4354347]],,,,
3169,3169,[[0.29597417]],,,,
3170,3170,[[0.24867819]],,,,
3171,3171,[[0.31582737]],,,,
3172,3172,[[0.25565624]],,,,
3173,3173,[[0.184511]],,,,
3174,3174,[[0.2772576]],,,,
3175,3175,[[0.2600926]],,,,
3176,3176,[[0.3297615]],,,,
3177,3177,[[0.2978139]],,,,
3178,3178,[[0.4397399]],,,,
3179,3179,[[0.20685661]],,,,
3180,3180,[[0.24373966]],,,,
3181,3181,[[0.25153294]],,,,
3182,3182,[[0.27267134]],,,,
3183,3183,[[0.2870457]],,,,
3184,3184,[[0.2789834]],,,,
3185,3185,[[0.15015417]],,,,
3186,3186,[[0.35719693]],,,,
3187,3187,[[0.22341378]],,,,
3188,3188,[[0.34475425]],,,,
3189,3189,[[0.21786103]],,,,
3190,3190,[[0.40437222]],,,,
3191,3191,[[0.09552673]],,,,
3192,3192,[[0.23915905]],,,,
3193,3193,[[0.08972481]],,,,
3194,3194,[[0.40504578]],,,,
3195,3195,[[0.5660335]],,,,
3196,3196,[[0.13609633]],,,,
3197,3197,[[0.22304036]],,,,
3198,3198,[[0.2673119]],,,,
3199,3199,[[0.2023899]],,,,
3200,3200,[[0.2937818]],,,,
3201,3201,[[0.18378028]],,,,
3202,3202,[[0.34352016]],,,,
3203,3203,[[0.09696082]],,,,
3204,3204,[[0.2656867]],,,,
3205,3205,[[0.2756526]],,,,
3206,3206,[[0.3692063]],,,,
3207,3207,[[0.29412022]],,,,
3208,3208,[[0.2407266]],,,,
3209,3209,[[0.3770024]],,,,
3210,3210,[[0.2358013]],,,,
3211,3211,[[0.13583153]],,,,
3212,3212,[[0.39376524]],,,,
3213,3213,[[0.23221916]],,,,
3214,3214,[[0.24424468]],,,,
3215,3215,[[0.24943209]],,,,
3216,3216,[[0.3480611]],,,,
3217,3217,[[0.12965813]],,,,
3218,3218,[[0.26810563]],,,,
3219,3219,[[0.2664936]],,,,
3220,3220,[[0.50653106]],,,,
3221,3221,[[0.10030966]],,,,
3222,3222,[[0.20180482]],,,,
3223,3223,[[0.2507952]],,,,
3224,3224,[[0.2310123]],,,,
3225,3225,[[0.07745859]],,,,
3226,3226,[[0.17269924]],,,,
3227,3227,[[0.3321517]],,,,
3228,3228,[[0.3272]],,,,
3229,3229,[[0.30723622]],,,,
3230,3230,[[0.13062125]],,,,
3231,3231,[[0.3215675]],,,,
3232,3232,[[0.1828751]],,,,
3233,3233,[[0.5515017]],,,,
3234,3234,[[0.07246803]],,,,
3235,3235,[[0.32325763]],,,,
3236,3236,[[0.22439393]],,,,
3237,3237,[[0.24228823]],,,,
3238,3238,[[0.19797246]],,,,
3239,3239,[[0.45865664]],,,,
3240,3240,[[0.16958785]],,,,
3241,3241,[[0.22416887]],,,,
3242,3242,[[0.16682684]],,,,
3243,3243,[[0.2558542]],,,,
3244,3244,[[0.1894136]],,,,
3245,3245,[[0.3086367]],,,,
3246,3246,[[0.32899264]],,,,
3247,3247,[[0.22108826]],,,,
3248,3248,[[0.45252275]],,,,
3249,3249,[[0.27577353]],,,,
3250,3250,[[0.03600467]],,,,
3251,3251,[[0.18080102]],,,,
3252,3252,[[0.31591836]],,,,
3253,3253,[[0.2822642]],,,,
3254,3254,[[0.24794978]],,,,
3255,3255,[[0.36432946]],,,,
3256,3256,[[0.13516343]],,,,
3257,3257,[[0.20277342]],,,,
3258,3258,[[0.37435848]],,,,
3259,3259,[[0.19554588]],,,,
3260,3260,[[0.5402455]],,,,
3261,3261,[[0.48547503]],,,,
3262,3262,[[0.06951096]],,,,
3263,3263,[[0.12856628]],,,,
3264,3264,[[0.31457877]],,,,
3265,3265,[[0.2755444]],,,,
3266,3266,[[0.41549277]],,,,
3267,3267,[[0.2646375]],,,,
3268,3268,[[0.10624658]],,,,
3269,3269,[[0.20448472]],,,,
3270,3270,[[0.1592635]],,,,
3271,3271,[[0.0227379]],,,,
3272,3272,[[0.20870692]],,,,
3273,3273,[[0.30002385]],,,,
3274,3274,[[0.128111]],,,,
3275,3275,[[0.30755252]],,,,
3276,3276,[[0.41009992]],,,,
3277,3277,[[0.45874292]],,,,
3278,3278,[[0.24011591]],,,,
3279,3279,[[0.07585437]],,,,
3280,3280,[[0.35667077]],,,,
3281,3281,[[0.51739997]],,,,
3282,3282,[[0.19611117]],,,,
3283,3283,[[0.39682525]],,,,
3284,3284,[[0.3870011]],,,,
3285,3285,[[0.31522954]],,,,
3286,3286,[[0.3144831]],,,,
3287,3287,[[0.24703518]],,,,
3288,3288,[[0.44812268]],,,,
3289,3289,[[0.6220019]],,,,
3290,3290,[[0.17514232]],,,,
3291,3291,[[0.11288945]],,,,
3292,3292,[[0.19913885]],,,,
3293,3293,[[0.24398239]],,,,
3294,3294,[[0.27209014]],,,,
3295,3295,[[0.10101578]],,,,
3296,3296,[[0.2790408]],,,,
3297,3297,[[0.39119384]],,,,
3298,3298,[[0.10699008]],,,,
3299,3299,[[0.19581863]],,,,
3300,3300,[[0.2986565]],,,,
3301,3301,[[0.34288627]],,,,
3302,3302,[[0.15556222]],,,,
3303,3303,[[0.22991332]],,,,
3304,3304,[[0.17826757]],,,,
3305,3305,[[0.37661356]],,,,
3306,3306,[[0.2721228]],,,,
3307,3307,[[0.17347607]],,,,
3308,3308,[[0.27125]],,,,
3309,3309,[[0.3550612]],,,,
3310,3310,[[0.01857296]],,,,
3311,3311,[[0.25624478]],,,,
3312,3312,[[0.14140713]],,,,
3313,3313,[[0.16767496]],,,,
3314,3314,[[0.47138017]],,,,
3315,3315,[[0.37886137]],,,,
3316,3316,[[0.3465007]],,,,
3317,3317,[[0.15137628]],,,,
3318,3318,[[0.21780255]],,,,
3319,3319,[[0.14670192]],,,,
3320,3320,[[0.05838762]],,,,
3321,3321,[[0.28413802]],,,,
3322,3322,[[0.20337135]],,,,
3323,3323,[[0.33422887]],,,,
3324,3324,[[0.30781555]],,,,
3325,3325,[[0.3724972]],,,,
3326,3326,[[0.2048991]],,,,
3327,3327,[[0.46576017]],,,,
3328,3328,[[0.17105281]],,,,
3329,3329,[[0.29633993]],,,,
3330,3330,[[0.37952834]],,,,
3331,3331,[[0.26912528]],,,,
3332,3332,[[0.4161272]],,,,
3333,3333,[[0.23312959]],,,,
3334,3334,[[0.28357163]],,,,
3335,3335,[[0.3562503]],,,,
3336,3336,[[0.31160313]],,,,
3337,3337,[[0.15322527]],,,,
3338,3338,[[0.2588204]],,,,
3339,3339,[[0.39657778]],,,,
3340,3340,[[0.2470066]],,,,
3341,3341,[[0.3313911]],,,,
3342,3342,[[0.29334068]],,,,
3343,3343,[[0.18609838]],,,,
3344,3344,[[0.330752]],,,,
3345,3345,[[0.11982934]],,,,
3346,3346,[[0.21498188]],,,,
3347,3347,[[0.46997032]],,,,
3348,3348,[[0.28389925]],,,,
3349,3349,[[0.21619385]],,,,
3350,3350,[[0.36380184]],,,,
3351,3351,[[0.14792782]],,,,
3352,3352,[[0.21041551]],,,,
3353,3353,[[0.2650159]],,,,
3354,3354,[[0.32525375]],,,,
3355,3355,[[0.15096389]],,,,
3356,3356,[[0.26557893]],,,,
3357,3357,[[0.20653191]],,,,
3358,3358,[[0.2844078]],,,,
3359,3359,[[0.23419192]],,,,
3360,3360,[[0.39923626]],,,,
3361,3361,[[0.38632688]],,,,
3362,3362,[[0.2754575]],,,,
3363,3363,[[0.1878265]],,,,
3364,3364,[[0.5665748]],,,,
3365,3365,[[0.23072171]],,,,
3366,3366,[[0.30753812]],,,,
3367,3367,[[0.4181469]],,,,
3368,3368,[[0.29272082]],,,,
3369,3369,[[0.48067766]],,,,
3370,3370,[[0.41917247]],,,,
3371,3371,[[0.5258393]],,,,
3372,3372,[[0.19282502]],,,,
3373,3373,[[0.26961493]],,,,
3374,3374,[[0.16499534]],,,,
3375,3375,[[0.24962145]],,,,
3376,3376,[[0.2992072]],,,,
3377,3377,[[0.46075574]],,,,
3378,3378,[[0.24217889]],,,,
3379,3379,[[0.34688842]],,,,
3380,3380,[[0.29364344]],,,,
3381,3381,[[0.1815526]],,,,
3382,3382,[[0.38399714]],,,,
3383,3383,[[0.49256632]],,,,
3384,3384,[[0.32650048]],,,,
3385,3385,[[0.23636697]],,,,
3386,3386,[[0.26040465]],,,,
3387,3387,[[0.25887817]],,,,
3388,3388,[[0.12046146]],,,,
3389,3389,[[0.02625326]],,,,
3390,3390,[[0.17986383]],,,,
3391,3391,[[0.29878974]],,,,
3392,3392,[[0.36481938]],,,,
3393,3393,[[0.25502422]],,,,
3394,3394,[[0.14926048]],,,,
3395,3395,[[0.25137687]],,,,
3396,3396,[[0.3426052]],,,,
3397,3397,[[0.50611776]],,,,
3398,3398,[[0.26534182]],,,,
3399,3399,[[0.18192604]],,,,
3400,3400,[[0.16295837]],,,,
3401,3401,[[0.23062088]],,,,
3402,3402,[[0.41046664]],,,,
3403,3403,[[0.9999999]],,,,
3404,3404,[[0.5209745]],,,,
3405,3405,[[0.16800688]],,,,
3406,3406,[[0.2684368]],,,,
3407,3407,[[0.12192303]],,,,
3408,3408,[[0.48429674]],,,,
3409,3409,[[0.09473802]],,,,
3410,3410,[[0.32269108]],,,,
3411,3411,[[0.3540429]],,,,
3412,3412,[[0.24072173]],,,,
3413,3413,[[0.19454306]],,,,
3414,3414,[[0.3044805]],,,,
3415,3415,[[0.04225238]],,,,
3416,3416,[[0.22694501]],,,,
3417,3417,[[0.31704664]],,,,
3418,3418,[[0.41513497]],,,,
3419,3419,[[0.16698854]],,,,
3420,3420,[[0.12872872]],,,,
3421,3421,[[0.66114205]],,,,
3422,3422,[[0.23843649]],,,,
3423,3423,[[0.25626868]],,,,
3424,3424,[[0.23964119]],,,,
3425,3425,[[0.40596673]],,,,
3426,3426,[[0.21605793]],,,,
3427,3427,[[0.2116716]],,,,
3428,3428,[[0.23633987]],,,,
3429,3429,[[0.53976274]],,,,
3430,3430,[[0.18338186]],,,,
3431,3431,[[0.3544038]],,,,
3432,3432,[[0.42255163]],,,,
3433,3433,[[0.34900427]],,,,
3434,3434,[[0.33449093]],,,,
3435,3435,[[0.2808813]],,,,
3436,3436,[[0.19467212]],,,,
3437,3437,[[0.31133804]],,,,
3438,3438,[[0.26364893]],,,,
3439,3439,[[0.27754453]],,,,
3440,3440,[[0.15969095]],,,,
3441,3441,[[0.3276627]],,,,
3442,3442,[[0.30683118]],,,,
3443,3443,[[0.15342343]],,,,
3444,3444,[[0.11313421]],,,,
3445,3445,[[0.2988818]],,,,
3446,3446,[[-0.0013966]],,,,
3447,3447,[[0.3336821]],,,,
3448,3448,[[0.3280369]],,,,
3449,3449,[[0.184464]],,,,
3450,3450,[[0.2039121]],,,,
3451,3451,[[0.3218662]],,,,
3452,3452,[[0.27973828]],,,,
3453,3453,[[0.1346884]],,,,
3454,3454,[[0.22320202]],,,,
3455,3455,[[0.3981415]],,,,
3456,3456,[[0.45542768]],,,,
3457,3457,[[0.35690713]],,,,
3458,3458,[[0.20640783]],,,,
3459,3459,[[0.5467636]],,,,
3460,3460,[[0.16851008]],,,,
3461,3461,[[0.35611022]],,,,
3462,3462,[[0.23159696]],,,,
3463,3463,[[0.12261476]],,,,
3464,3464,[[0.16352513]],,,,
3465,3465,[[0.32438028]],,,,
3466,3466,[[0.5182848]],,,,
3467,3467,[[0.36091274]],,,,
3468,3468,[[0.2964873]],,,,
3469,3469,[[0.18870062]],,,,
3470,3470,[[0.30984002]],,,,
3471,3471,[[0.28862718]],,,,
3472,3472,[[0.2168074]],,,,
3473,3473,[[0.5182413]],,,,
3474,3474,[[0.19489162]],,,,
3475,3475,[[0.25958455]],,,,
3476,3476,[[0.1893787]],,,,
3477,3477,[[0.12270197]],,,,
3478,3478,[[0.11750621]],,,,
3479,3479,[[0.30423525]],,,,
3480,3480,[[0.5149218]],,,,
3481,3481,[[0.32620004]],,,,
3482,3482,[[0.24492069]],,,,
3483,3483,[[0.31673202]],,,,
3484,3484,[[0.3387664]],,,,
3485,3485,[[0.3663992]],,,,
3486,3486,[[0.4388323]],,,,
3487,3487,[[0.2445038]],,,,
3488,3488,[[0.19847532]],,,,
3489,3489,[[0.24184048]],,,,
3490,3490,[[0.29770887]],,,,
3491,3491,[[0.30984843]],,,,
3492,3492,[[0.46679124]],,,,
3493,3493,[[0.22093213]],,,,
3494,3494,[[0.24857321]],,,,
3495,3495,[[0.33275765]],,,,
3496,3496,[[0.16887264]],,,,
3497,3497,[[0.28397977]],,,,
3498,3498,[[0.30939746]],,,,
3499,3499,[[0.2121236]],,,,
3500,3500,[[0.37832385]],,,,
3501,3501,[[0.38125008]],,,,
3502,3502,[[0.18137786]],,,,
3503,3503,[[0.4549629]],,,,
3504,3504,[[0.28137463]],,,,
3505,3505,[[0.24034593]],,,,
3506,3506,[[0.46596605]],,,,
3507,3507,[[0.37715274]],,,,
3508,3508,[[0.18537858]],,,,
3509,3509,[[0.24609399]],,,,
3510,3510,[[0.08054789]],,,,
3511,3511,[[0.36589804]],,,,
3512,3512,[[0.21042022]],,,,
3513,3513,[[0.11686933]],,,,
3514,3514,[[0.3220498]],,,,
3515,3515,[[0.08842117]],,,,
3516,3516,[[0.19570425]],,,,
3517,3517,[[0.28844166]],,,,
3518,3518,[[0.22242624]],,,,
3519,3519,[[0.08222363]],,,,
3520,3520,[[0.17477521]],,,,
3521,3521,[[0.43090588]],,,,
3522,3522,[[0.17922556]],,,,
3523,3523,[[0.35813123]],,,,
3524,3524,[[0.23954734]],,,,
3525,3525,[[0.39287823]],,,,
3526,3526,[[0.3276529]],,,,
3527,3527,[[0.19165197]],,,,
3528,3528,[[0.2539623]],,,,
3529,3529,[[0.0995561]],,,,
3530,3530,[[0.49749005]],,,,
3531,3531,[[0.1235315]],,,,
3532,3532,[[0.15805237]],,,,
3533,3533,[[0.10080235]],,,,
3534,3534,[[0.13891578]],,,,
3535,3535,[[0.13504413]],,,,
3536,3536,[[0.26910436]],,,,
3537,3537,[[0.34810215]],,,,
3538,3538,[[0.2206932]],,,,
3539,3539,[[0.38094738]],,,,
3540,3540,[[0.35032997]],,,,
3541,3541,[[0.38672966]],,,,
3542,3542,[[0.479355]],,,,
3543,3543,[[0.20055836]],,,,
3544,3544,[[0.6034392]],,,,
3545,3545,[[0.35437632]],,,,
3546,3546,[[0.34993652]],,,,
3547,3547,[[0.30179384]],,,,
3548,3548,[[0.31363416]],,,,
3549,3549,[[0.13342354]],,,,
3550,3550,[[0.30225298]],,,,
3551,3551,[[0.09688853]],,,,
3552,3552,[[0.7023451]],,,,
3553,3553,[[0.1720913]],,,,
3554,3554,[[0.30198818]],,,,
3555,3555,[[0.07085894]],,,,
3556,3556,[[0.2590928]],,,,
3557,3557,[[0.18428144]],,,,
3558,3558,[[0.21775797]],,,,
3559,3559,[[0.1910199]],,,,
3560,3560,[[0.2509943]],,,,
3561,3561,[[0.16488203]],,,,
3562,3562,[[0.19092458]],,,,
3563,3563,[[0.45438367]],,,,
3564,3564,[[0.21799868]],,,,
3565,3565,[[0.26613435]],,,,
3566,3566,[[0.47626793]],,,,
3567,3567,[[0.28389925]],,,,
3568,3568,[[0.32763904]],,,,
3569,3569,[[0.06931251]],,,,
3570,3570,[[0.30377886]],,,,
3571,3571,[[0.2154898]],,,,
3572,3572,[[0.37403113]],,,,
3573,3573,[[0.3252729]],,,,
3574,3574,[[0.47179067]],,,,
3575,3575,[[0.22197825]],,,,
3576,3576,[[0.35457286]],,,,
3577,3577,[[0.31099302]],,,,
3578,3578,[[0.1887851]],,,,
3579,3579,[[0.249907]],,,,
3580,3580,[[0.15759061]],,,,
3581,3581,[[0.29807544]],,,,
3582,3582,[[0.21559441]],,,,
3583,3583,[[0.41540873]],,,,
3584,3584,[[0.03685347]],,,,
3585,3585,[[0.12939884]],,,,
3586,3586,[[0.11700284]],,,,
3587,3587,[[0.38220918]],,,,
3588,3588,[[0.3501687]],,,,
3589,3589,[[0.28373188]],,,,
3590,3590,[[0.25036103]],,,,
3591,3591,[[0.41382384]],,,,
3592,3592,[[0.21870776]],,,,
3593,3593,[[0.39748192]],,,,
3594,3594,[[0.51074237]],,,,
3595,3595,[[0.2738626]],,,,
3596,3596,[[0.24279806]],,,,
3597,3597,[[0.2855147]],,,,
3598,3598,[[0.18330243]],,,,
3599,3599,[[0.18896079]],,,,
3600,3600,[[0.54304004]],,,,
3601,3601,[[0.38224077]],,,,
3602,3602,[[0.12325203]],,,,
3603,3603,[[0.23636368]],,,,
3604,3604,[[0.28213692]],,,,
3605,3605,[[0.45914522]],,,,
3606,3606,[[0.48594368]],,,,
3607,3607,[[0.37050653]],,,,
3608,3608,[[0.21702045]],,,,
3609,3609,[[0.35306174]],,,,
3610,3610,[[0.17151111]],,,,
3611,3611,[[0.29357058]],,,,
3612,3612,[[0.3231176]],,,,
3613,3613,[[0.19397011]],,,,
3614,3614,[[0.38211814]],,,,
3615,3615,[[0.23644714]],,,,
3616,3616,[[0.3482756]],,,,
3617,3617,[[0.02397904]],,,,
3618,3618,[[-0.00753724]],,,,
3619,3619,[[0.32233328]],,,,
3620,3620,[[0.20933]],,,,
3621,3621,[[0.3486645]],,,,
3622,3622,[[0.35467112]],,,,
3623,3623,[[0.30219677]],,,,
3624,3624,[[0.1721623]],,,,
3625,3625,[[0.19040611]],,,,
3626,3626,[[0.17854945]],,,,
3627,3627,[[0.13162304]],,,,
3628,3628,[[0.24567635]],,,,
3629,3629,[[0.17072278]],,,,
3630,3630,[[0.09029762]],,,,
3631,3631,[[0.10850853]],,,,
3632,3632,[[0.20069605]],,,,
3633,3633,[[0.13841572]],,,,
3634,3634,[[0.30243635]],,,,
3635,3635,[[0.28577247]],,,,
3636,3636,[[0.45289707]],,,,
3637,3637,[[0.30965042]],,,,
3638,3638,[[0.17241643]],,,,
3639,3639,[[0.21345195]],,,,
3640,3640,[[0.53813547]],,,,
3641,3641,[[0.26153544]],,,,
3642,3642,[[0.24901956]],,,,
3643,3643,[[0.18821877]],,,,
3644,3644,[[0.1580571]],,,,
3645,3645,[[0.2954568]],,,,
3646,3646,[[0.3433078]],,,,
3647,3647,[[0.25552773]],,,,
3648,3648,[[0.24606223]],,,,
3649,3649,[[0.12897135]],,,,
3650,3650,[[0.11898915]],,,,
3651,3651,[[0.02160893]],,,,
3652,3652,[[0.30591378]],,,,
3653,3653,[[0.29858702]],,,,
3654,3654,[[0.3726437]],,,,
3655,3655,[[0.26601833]],,,,
3656,3656,[[0.27042064]],,,,
3657,3657,[[0.18255846]],,,,
3658,3658,[[0.11284909]],,,,
3659,3659,[[0.40391925]],,,,
3660,3660,[[0.28507584]],,,,
3661,3661,[[0.20678751]],,,,
3662,3662,[[0.11398097]],,,,
3663,3663,[[0.20825528]],,,,
3664,3664,[[0.11834337]],,,,
3665,3665,[[0.26554036]],,,,
3666,3666,[[0.43800372]],,,,
3667,3667,[[0.31648558]],,,,
3668,3668,[[0.25847194]],,,,
3669,3669,[[0.14999883]],,,,
3670,3670,[[0.28440273]],,,,
3671,3671,[[0.3610222]],,,,
3672,3672,[[0.39926574]],,,,
3673,3673,[[0.3778364]],,,,
3674,3674,[[0.46887186]],,,,
3675,3675,[[0.30813032]],,,,
3676,3676,[[0.3409087]],,,,
3677,3677,[[0.21627535]],,,,
3678,3678,[[0.22249614]],,,,
3679,3679,[[0.18437505]],,,,
3680,3680,[[0.19153333]],,,,
3681,3681,[[0.23745197]],,,,
3682,3682,[[0.18975082]],,,,
3683,3683,[[0.1631459]],,,,
3684,3684,[[0.12882724]],,,,
3685,3685,[[0.27449238]],,,,
3686,3686,[[0.2109411]],,,,
3687,3687,[[0.1123829]],,,,
3688,3688,[[0.17546496]],,,,
3689,3689,[[0.2867084]],,,,
3690,3690,[[0.20207176]],,,,
3691,3691,[[0.1640226]],,,,
3692,3692,[[0.45198566]],,,,
3693,3693,[[0.30122322]],,,,
3694,3694,[[0.39487758]],,,,
3695,3695,[[0.09138011]],,,,
3696,3696,[[0.42565486]],,,,
3697,3697,[[0.37832385]],,,,
3698,3698,[[0.34304404]],,,,
3699,3699,[[0.2976601]],,,,
3700,3700,[[0.3744733]],,,,
3701,3701,[[0.3639209]],,,,
3702,3702,[[0.23150012]],,,,
3703,3703,[[0.18475187]],,,,
3704,3704,[[0.3899265]],,,,
3705,3705,[[0.13041049]],,,,
3706,3706,[[0.42003012]],,,,
3707,3707,[[0.53036386]],,,,
3708,3708,[[0.08751206]],,,,
3709,3709,[[0.15054595]],,,,
3710,3710,[[0.46634886]],,,,
3711,3711,[[0.3315897]],,,,
3712,3712,[[0.24645123]],,,,
3713,3713,[[0.13779491]],,,,
3714,3714,[[0.29419714]],,,,
3715,3715,[[0.3306688]],,,,
3716,3716,[[0.34914863]],,,,
3717,3717,[[0.3898635]],,,,
3718,3718,[[0.5466459]],,,,
3719,3719,[[0.26227495]],,,,
3720,3720,[[0.19640967]],,,,
3721,3721,[[0.29696685]],,,,
3722,3722,[[0.2372192]],,,,
3723,3723,[[0.14364538]],,,,
3724,3724,[[0.371426]],,,,
3725,3725,[[0.26937747]],,,,
3726,3726,[[0.25974303]],,,,
3727,3727,[[0.1993384]],,,,
3728,3728,[[0.3487769]],,,,
3729,3729,[[0.15177068]],,,,
3730,3730,[[0.2884978]],,,,
3731,3731,[[0.43166444]],,,,
3732,3732,[[0.42061743]],,,,
3733,3733,[[0.33377534]],,,,
3734,3734,[[0.08023008]],,,,
3735,3735,[[0.26353052]],,,,
3736,3736,[[0.17852542]],,,,
3737,3737,[[0.4806186]],,,,
3738,3738,[[0.6892886]],,,,
3739,3739,[[0.2666703]],,,,
3740,3740,[[0.24519068]],,,,
3741,3741,[[0.23033611]],,,,
3742,3742,[[0.09699002]],,,,
3743,3743,[[0.35450205]],,,,
3744,3744,[[0.37863693]],,,,
3745,3745,[[0.26802823]],,,,
3746,3746,[[0.28479785]],,,,
3747,3747,[[0.5014124]],,,,
3748,3748,[[0.30239642]],,,,
3749,3749,[[0.3236181]],,,,
3750,3750,[[0.21503931]],,,,
3751,3751,[[0.2650984]],,,,
3752,3752,[[0.16499414]],,,,
3753,3753,[[0.44383785]],,,,
3754,3754,[[0.2911487]],,,,
3755,3755,[[0.2695733]],,,,
3756,3756,[[0.36454666]],,,,
3757,3757,[[0.16279897]],,,,
3758,3758,[[0.3386072]],,,,
3759,3759,[[0.23238723]],,,,
3760,3760,[[0.19313267]],,,,
3761,3761,[[0.23201051]],,,,
3762,3762,[[0.11264145]],,,,
3763,3763,[[0.56656444]],,,,
3764,3764,[[0.12686439]],,,,
3765,3765,[[0.25253713]],,,,
3766,3766,[[0.27101573]],,,,
3767,3767,[[0.366321]],,,,
3768,3768,[[0.2941786]],,,,
3769,3769,[[0.39473802]],,,,
3770,3770,[[0.1615453]],,,,
3771,3771,[[0.29877537]],,,,
3772,3772,[[0.4303829]],,,,
3773,3773,[[0.22129744]],,,,
3774,3774,[[0.43781635]],,,,
3775,3775,[[0.3960107]],,,,
3776,3776,[[0.25922444]],,,,
3777,3777,[[0.25796747]],,,,
3778,3778,[[0.3328828]],,,,
3779,3779,[[0.2281531]],,,,
3780,3780,[[0.22101231]],,,,
3781,3781,[[0.20782377]],,,,
3782,3782,[[0.24688071]],,,,
3783,3783,[[0.26349294]],,,,
3784,3784,[[0.10406464]],,,,
